contract_address,token0,token1
0xbab761277f52fff80e35a961b4c63e95c733ddbf,0x7d8d7c26179b7a6aebbf66a91c38ed92d5b4996b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xbbcd9986304fe340870f4816c614ba0c7a53512e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd794dd1cada4cf79c9eebaab8327a1b0507ef7d4
0xbce5a302a825fd67492fc63d82666707a01e7ab3,0x9a2af0abb12bee5369b180976be01e8c80d0e7b6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xbd3f7f179c480da24adfbf5c1127260902ddc590,0x1fee5588cb1de19c70b6ad5399152d8c643fae7b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xbdfe29d9e42ea541c581eef6cf3a2bb27b51e2c4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xff75ced57419bcaebe5f05254983b013b0646ef5
0xbecc1d7bf81f1f355e28d81c6daaeb630ee7198b,0xa71d0588eaf47f12b13cf8ec750430d21df04974,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc0a6bb3d31bb63033176edba7c48542d6b4e406d,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc12fceda301b69497f5971236e16ec4810c8f1f8,0x8f298792b599365de2aa12af85ea7b9c265f47f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc1c191fee3e903ba5fcf3a467145978254a67079,0x9b31bb425d8263fa1b8b9d090b83cf0c31665355,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc2923b8a9683556a3640ccc2961b2f52b5c4459a,0x4fabb145d64652a948d72533023f6e7a623c7c53,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc34da1ab0f93dfed30729951dafcfb9ce3e2a9ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcd1faff6e578fa5cac469d2418c95671ba1a62fe
0xc44821a9c3d8835cba6d17f4c4db4133b1d7c382,0xa1d6df714f91debf4e0802a542e13067f31b8262,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc58d0b5f25633e37e8d0cc9a2c82c4397e1f826b,0x444444444444c1a66f394025ac839a535246fcc8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0xc96f20099d96b37d7ede66ff9e4de59b9b1065b1,0xbaac2b4491727d78d2b78815144570b9f2fe8899,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xccab68f48531215b0707e8d908c43e7de73dbdbc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xddd6a0ecc3c6f6c102e5ea3d8af7b801d1a77ac8
0xcf4236db746dbc1855a4d095aaf58da9b030491e,0x5732046a883704404f284ce41ffadd5b007fd668,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd07d430db20d2d7e0c4c11759256adbcc355b20c,0x903bef1736cddf2a537176cf3c64579c3867a881,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd0fbb87e47da9987d345dbdf3a34d4266cf5ebe9,0x3affcca64c2a6f4e3b6bd9c64cd2c969efd1ecbe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd1b32d65ae5add070fb54bab3f28033c5a72c849,0x08ba718f288c3b12b01146816bef9fa03cc635bc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd3772a963790fede65646cfdae08734a17cd0f47,0xade00c28244d5ce17d72e40330b1c318cd12b7c3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd3e5ca0afeae61a24ff7a9219067e51f4bfdd8d9,0x31c2415c946928e9fd1af83cdfa38d3edbd4326f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd5f0d0a582510bb55b38391ed4c930bf928a9f49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xffc63b9146967a1ba33066fb057ee3722221acf0
0xdacf0df40d3aee33f297505ef7166044ee6fa35a,0x446c9033e7516d820cc9a2ce2d0b7328b579406f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xdadc9459c36b345e2e2007d2d2746f44a0b3b2df,0xa0cf46eb152656c7090e769916eb44a138aaa406,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe2496e8d045e140a78c456a78438c317aac7f6de,0x8e3cf6478582a87a30cd5e6a10e939b642cd7c16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe3ee3d5f7e9c750490d99ab166edc1886de0a85e,0x9b02dd390a603add5c07f9fd9175b7dabe8d63b7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe4a914699be782d35a6bb8e3b05869beaa2c2d36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817
0xe4fabdb6b1658aa39146d8017c0266f8fb0f1f1e,0x15f0eedf9ce24fc4b6826e590a8292ce5524a1da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe504531c86cbc07a619b422509959b6f4f9a834a,0x24bcec1afda63e622a97f17cff9a61ffcfd9b735,0xa9944c550a5a463045d7955d3ad505c107a37008
0xe57280bf5fe314a99f4dac36d700ec901c069059,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd08481058399490b83a72676901d4e9db70e75ac
0xe6f19dab7d43317344282f803f8e8d240708174a,0x85eee30c52b0b379b046fb0f85f4f3dc3009afec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe96c108da71dbdb2aa1056bc55c3a073061a2fa1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd9fcd98c322942075a5c3860693e9f4f03aae07b
0xecba967d84fcf0405f6b32bc45f4d36bfdbb2e81,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xedf1fa564a91a5664f172470c47450af17724757,0x2f109021afe75b949429fe30523ee7c0d5b27207,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0xef6242a96627371836d6c1459ffd73cf83ff2756,0x4521c9ad6a3d4230803ab752ed238be11f8b342f,0x73a83269b9bbafc427e76be0a2c1a1db2a26f4c2
0xef8cd6cb5c841a4f02986e8a8ab3cc545d1b8b6d,0xa0bed124a09ac2bd941b10349d8d224fe3c955eb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf22fdd2be7c6da9788e4941a6ffc78ca99d7b15c,0x02e7f808990638e9e67e1f00313037ede2362361,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf29450019834d7874b4e306275c4334326ac27f1,0x0cba60ca5ef4d42f92a5070a8fedd13be93e2861,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf346d00965776e504930675100c8e2871bd6530d,0x06a01a4d579479dd5d884ebf61a31727a3d8d442,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf5e875b9f457f2dd8112bd68999eb72befb17b03,0x3106a0a076bedae847652f42ef07fd58589e001f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf5ef67632cd2256d939702a126fe2c047d0a07bf,0x6c6ee5e31d828de241282b9606c8e98ea48526e2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf6048f2a7e1c44012265fab271c8eb89bb74bd4e,0x77fba179c79de5b7653f68b5039af940ada60ce0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xfbe0defe8b9f31b61b9b74047d5922321ec5c73b,0x42b91f1d05afea671a2da3c780eda2abf0a2a366,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xfd0a40bc83c5fae4203dec7e5929b446b07d1c76,0x853d955acef822db058eb8505911ed77f175b99e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xffc8305f88ca38901bf1407567a5d0e17a9c680e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc7f950271d118a5bdf250dffc39128dcced8472c
