contract_address,token0,token1
0x14addb0b5ebc40535519e420cdd8985dfb03c52f,0x0f21aad20bb17f30e27c0372105e6877a6fca65f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc96880bff1cbc5f281c8566ceb15cea7c4614809,0x24b74ff65b44393f03e9a0f88a2b20506798c083,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,N/A,N/A
0xd726e3b6858d81ab6ad5b7cbb7a62ea00c5c25bd,0x155788dd4b3ccd955a5b2d461c7d6504f83f71fa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x06fac8c6785976a793339b10433e2fb66e58ff25,0x7f911119435d8ded9f018194b4b6661331379a3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x51d1ac117aadd99e7fc56e802c86a7464cb6ab9d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfe8526a77a2c3590e5973ba81308b90bea21fbff
0x39df5f0fab070677aef41fd395f1d8fbbe6796a0,0x8876d654be2249df567d2c40bd0bcdfcb12fc288,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xfb82dd4d657033133eea6e5b7015042984c5825f,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc96de26018a54d51c097160568752c4e3bd6c364
0xc9e3bd11ba3ea19270ccbbe82c2aa61b89a47e2b,0x0d7d0e0dc6071ec4ce55ba2b171a7b5b2b8ffd6f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x229c4580cc43d18bae24bd541688983bcefe0377,0x2e6a60492fb5b58f5b5d08c7cafc75e740e6dc8e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x383335f5abc123885ecba65479508e8b696ac9d8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe9879063df114e996eba0d20abc429aeccf1cccd
0x2172009e620ab2fc52b3c52648e1dcc28c16bf7d,0x69fd9281a920717ee54193a1c130b689ef341933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1
0x6c618dd1040a79923cd74113ef0ed07c07d2b0e7,0x615987d46003cc37387dbe544ff4f16fa1200077,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xbc6a213cbb34424670548ef4b3388f5fdbd07992,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe81c4a73bfddb1ddadf7d64734061be58d4c0b4c
0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7
0x2982d3295a0e1a99e6e88ece0e93ffdfc5c761ae,0x77e06c9eccf2e797fd462a92b6d7642ef85b0a44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x29c699485f9f45bf164960927f8136b6a8720ad5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf43f21384d03b5cbbddd58d2de64071e4ce76ab0
0x3187065fc51a0ca3c92734d3307eea8790767ad7,0xbabe3ce7835665464228df00b03246115c30730a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf619fa92e733bfd1f68e1097fb247266f68c63dd,0x2f1a0f4b02a9294cd3e9dd58bd881ef000b0fc71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5ced44f03ff443bbe14d8ea23bc24425fb89e3ed,0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x99da87405226e924ebda19474c41cf221dbb8a12,0x1d77c7d39212088b14671598222db6ef2f6af482,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x69c7bd26512f52bf6f76fab834140d13dda673ca,0x8ed97a637a790be1feff5e888d43629dc05408f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5c6919b79fac1c3555675ae59a9ac2484f3972f5,0x6e79b51959cf968d87826592f46f819f92466615,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa1bf0e900fb272089c9fd299ea14bfccb1d1c2c0,0x68bbed6a47194eff1cf514b50ea91895597fc91e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xeb811658336bb3669acb735fc6e1ac7572f648e8,0x52317fe2141bf9fc7e1d9fda164e1cab30f64343,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x7eb6d3466600b4857eb60a19e0d2115e65aa815e,0x240cd7b53d364a208ed41f8ced4965d11f571b7a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6682ac593513cc0a6c25d0f3588e8fa4ff81104d,0x420698cfdeddea6bc78d59bc17798113ad278f9d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe70e29951f457892febfdcaea28856e2f7afde5d,0x79f324cfb83be8a8e7cc893018277297c2059cae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x67324985b5014b36b960273353deb3d96f2f18c2,0x67466be17df832165f8c80a5a120ccc652bd7e69,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xac2c28ae6cbdf61971720b614a80cc31e04fa278,0x0da2082905583cedfffd4847879d0f1cf3d25c36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x11950d141ecb863f01007add7d1a342041227b58,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x63a151d042dc870fb1b3f0c72cbbdd53a85898f6,0x8802269d1283cdb2a5a329649e5cb4cdcee91ab6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6d1bf1bad3ad84fec48d8808d752b683cf30c77c,0x9ebb0895bd9c7c9dfab0d8d877c66ba613ac98ea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe901c315431f1939ab66b36085186e36b42837b9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf7760c2c0677078b1d1b6b8463f1de1c6c91a9f8
0x84567c4b65806b53d9bf7cff65878878402c8272,0x4e4a4e9a30a3d900e36dcc988635b96300f1b904,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x15153da0e9e13cfc167b3d417d3721bf545479bb,0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa43b79be77e9dd4dc2998854350b60ae9627d8ee,0x70c29e99ca32592c0e88bb571b87444bb0e08e33,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb28d6236e309bb0594ce6f509be73b4549d374a3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd688cde988791950ca06325330f5e6ad593129c1
0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c
0x9d238212f0361ba6b58e717938770b85e798abbf,0x729d394b20a6161ab36f21c5fe88330fe6012e94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x99d3e99158aeaed031b236a541bd5fd0989bfc89,0x7ce48865ee2f1c96bfb978dc33eadd7f5f82c469,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x704ad8d95c12d7fea531738faa94402725acb035,0x76e222b07c53d28b89b0bac18602810fc22b49a8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5faea112a1c0b178493b4d30f05c1e5b2512e12f,0x67e610a7b7e7ab766e06301c676f84590e5256a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x6bcd2862522c0ab45f4f9fe693e36c791ede0a42,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcbde0453d4e7d748077c1b0ac2216c011dd2f406
0xaf81e930620eb55a9a6927c4b2afcb4d61040c32,N/A,N/A
0xb0faed793ef218c78134a14b5a41cb2309cdeb7a,0x696969a73cfe28165e94f0924d3c940a55bc483e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc7e6b676bfc73ae40bcc4577f22aab1682c691c6,0x4507cef57c46789ef8d1a19ea45f4216bae2b528,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x8107fca5494375fc743a9fc4d4844353a1af3d94,0xa35923162c49cf95e6bf26623385eb431ad920d3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x8fc4a1dfb765ce30739084eccac9cd3bd6230229,0x6a159543abfc7baf816fdbc99efd48e4ee7acc63,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc601c100b8d06cd5a5d4d8c27ad4b70c6f0eb054,0x6491cbbc89a98cf9fbcb72805852bd124a86cc2e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe7b4e528308c84fd6698906b6224615e9e30d236,0xb3912b20b3abc78c15e85e13ec0bf334fbb924f7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd1d532778739b8891e50314d08d7f157d8bdd456,0x4e6221c07dae8d3460a46fa01779cf17fdd72ad8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x54f5044efd8538c41ccd4bffb06cf375c9bbb6c4,0x44e18207b6e98f4a786957954e462ed46b8c95be,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xb0af93c18c163099e8b332a6b2421734db03185f,0x1634e10c9155be623b5a52d6ca01c7a904d89b0a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x43de4318b6eb91a7cf37975dbb574396a7b5b5c6,0x38e68a37e401f7271568cecaac63c6b1e19130b4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x322bba387c825180ebfb62bd8e6969ebe5b5e52d,0x465dbc39f46f9d43c581a5d90a43e4a0f2a6ff2d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x4d5a313c9863e6b9d0d4263769d7ef933b8fe306,0x724a2f5c4adacab23f47a10efd6cc67b5af3244f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf03555e248cdf35953e024287e93c89eb95a1d79,0x653b8dbb414872f9c006c9463de8b86123d8a138,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5dc45f13414d113ec88d008b8238fafeb71a6f29,0xb78398125f15227d977d78c094a872eb1a53de7a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x2e193ef33357c50d92d8f27b1f9fc6c2bf278dff,0x9a594f5ed8d119b73525dfe23adbceca77fd828d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xeaee945945600b2375ba9d0783c3f47dd0c94804,0x8883d9141caa7e70cdae4917e35c5072008df4fb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x276f0d2e96c2dd70913413376116462867b11ff6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe8335b4ac83aba4ff1a4205ad0ec722be16fa8c2
0x6039737e2190fd874dcede8d55a1b15d060db6aa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf9a8182c0ae1f2b28ccf1c40676f987ae9a0fbb8
0x9a451a539af98931c8783f25006b48876bb8edbb,0x10097337763fa3c69945d4a55bdf54d581ce9cdf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x0c0c910c530246b55b517cdf2f2199b8a9193a80,0xba2ae4e0a9c6ecaf172015aa2cdd70a21f5a290b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x5c3713086a38c0dd60885dcaf38ce5de83910a63,0x683a4ac99e65200921f556a19dadf4b0214b5938,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x8f8120fddb7b372d40d518f93ec371455d375b7b,0x5640e0560e6afd6a9f4ddb41230d0201d181fea7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa5d739430718451756a7c97254939cbdd25a83ec,0x375e104af98872e5b4fe951919e504a47db1757c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xffb4deccb4b9455afaecdf209098ff06e54beebb,0x7777cec341e7434126864195adef9b05dcc3489c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x472123d699e71c8cb2e54266c1eca6b6df372ad4,0x8b3427ce904c2426fec2ca5ef2260608c5b7cf0d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x21bc57259cea22061ea3405c7fb5b7d5384cde0c,0x4c44a8b7823b80161eb5e6d80c014024752607f2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x0327c2bed1a90c2bc4d7da4c67a297525e41084e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd450a5900b80b4c6610f507ff50275d2830cb13e
0xb519c6929c159a580bb3fad0546a9cfc7e00e969,0x92d001c60df1c2248ae9020bbac559331cefcdec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x3823b7fe1ce4618675098a032dc25e77d48c51ab,0xb0ba1b6ebadeba1a63a94445f0dfb249082b5dc1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xa9405016f8158d87f5659b63df170c03b8396450,0x71297312753ea7a2570a5a3278ed70d9a75f4f44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x36f77e7cc003d944b564ad65d0b7507501c2739d,0x53eb812b57e49b663628fcb420414005f39d8ab4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x127452f3f9cdc0389b0bf59ce6131aa3bd763598,N/A,N/A
0xf80937d29dc46476e285f05f4f241b0bf795fff7,0xa28cbb24313df3907b8d87685bab2c1d0bd46b60,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x7b1e5d984a43ee732de195628d20d05cfabc3cc7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3
0x5f4fec39926ef1de9e9e67767e7c1b2c2e536b5d,0x66676869d3b1826d35225988a87870bd483a6bef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc2c390c6cd3c4e6c2b70727d35a45e8a072f18ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xec53bf9167f50cdeb3ae105f56099aaab9061f83
0x706f995475887036038642850da455bbd502e6cc,0x0c499faceb42c98141409baa13ba812cdc98fdc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x9d52d8a9f2fbf430fd634a21267b4414049c0064,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc2eb40516ecaac04ae9964934983d1e9ebdf51fd
0x912909c375205ce1b56e5d4cb54c666241f30828,0x73a740d256188395d9af56db31ab1e9bb2f2978d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xe8c02c2b9d5527d7cb24cd0140007cd1d45e066e,0x69000f9c5790ff4403da64e6698acf864f285307,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x997418d692dc5721ac0166b55800e1f06ce91ab0,0xa7dabb321c42aa5397d2df5cf0595def1fed9f22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x483778fefb36bb9b8669ea8d010058fbee07dde2,0x636bd98fc13908e475f56d8a38a6e03616ec5563,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xf3317d24e946d856d00bba7b35272332dea8346e,0x509d7f394bca2c0e2f9106257e1e6cdedf754fbb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xcaa40cde7de4ee69810b8ae589b1e66c71b5e2f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc7a3d31eb46bc54e64c16a968288d5f65f1a88f8
0xf11d4e8d91232001cd7d1cb866698d28998c6c58,0x93c2bd80cadcfeb541eb5af4052375bde8d6f24f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xc3db44adc1fcdfd5671f555236eae49f4a8eea18,0x57e114b691db790c35207b2e685d4a43181e6061,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x7eb5daca9bc3130c1b65f61b28020f109b36d965,0xba4fc8409677d3ef2b23f05a1b6feb5be7dbdbfb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
